mock6h	mock12h	mock18h	mock24h	mock24h_r	mock30h	HIV6h	HIV12h	HIV18h	HIV24h	HIV24h_r	HIV30h
PIAS2	2667.00488042612	2876.24844525724	2965.13736304889	3310.4930857571	3234.51827456615	3477.63871104807	2432.50251439677	2108.41903003181	2404.56851472165	2731.17617722901	2510.46156349284	2895.13582069188
PIAS3	1173.64395851055	830.04117937703	1119.36886805225	1326.15787509539	1186.62346130002	1349.85815213162	1168.41143725349	1245.82780820055	1089.26752469396	1214.92402158069	1004.65308404406	1383.83084677313
PIAS4	3670.07239571995	3637.85438619886	3424.91018712557	4016.53941389331	3912.39995728744	2606.82842731187	4684.29176435618	3927.0991236131	4248.69257402761	3213.31407133916	4057.24442333479	3238.36592621438
PIBF1	3606.9123280547	3739.14213282025	3221.73256984687	3045.41013776795	3072.68165661918	4293.84051114573	2871.47948009283	2811.91344434	2377.54178204985	2702.56764599037	2522.75387761079	2490.90726140277
PICALM	12200.963569014	11086.3994454335	11008.3001278095	11050.9151670406	11158.4055117813	14262.8142296622	9632.9441322724	10440.2660590837	9390.97891038246	10790.3677126339	9298.89203513032	10650.1332711978
PICK1	392.171934855812	596.300225635359	561.345834681169	535.958230137223	515.866661129854	425.414536250417	528.236695613403	877.115301666037	998.277524698891	749.614675257978	825.390169823967	723.772951537529
PIF1	1855.55858737092	1087.15622849287	828.433782277582	1191.51256818026	1237.51547952234	1349.85815213162	2089.04368475494	898.981687534137	555.03910888134	802.624600788413	926.801761297048	1440.27717712431
PIGA	1546.18130677336	1812.72710573264	1843.36798314396	2043.98566758667	1869.59434584355	2365.96600840612	1517.96716919665	1465.24568018735	1418.09277220088	1541.39784865702	1353.95967689578	1660.59995043054
PIGB	886.747379963334	798.875718878141	664.365471611214	647.882141510425	659.382152516795	746.239377626912	1036.31188739125	864.297075467496	743.325346494893	762.236086098557	752.6606446261	849.411557803064
PIGC	3033.11917096026	2571.41128475248	2422.3764981119	2335.99767695886	2386.65725098231	2579.5241854926	3060.48345143419	3042.64151591374	2275.74108898606	2869.17026908602	2837.23224712833	2812.28717453127
PIGF	1013.06751529383	855.363116032378	847.511492820184	851.533168219557	860.914544677179	944.195130816664	896.083134460563	1066.37264142097	983.86326727393	1328.51671914591	1237.18269277527	1126.18066146047
PIGG	2826.5108140214	2357.14874382262	1947.34150560113	1880.72823295208	1929.64692734589	1874.48965565915	2489.40693587589	2543.48470747642	2584.74673253367	2021.85288798842	1733.99705504238	2166.79607422501
PIGH	2097.49376181746	2049.38982139608	1625.8820829583	1655.19734386923	1638.54458311422	1803.30359663032	2395.92110058876	2174.77220094191	2057.72544543353	2158.16412506669	2266.66400015352	2354.34355894023
PIGK	3086.6446520325	3864.7778954564	3268.47296067625	3011.74881103916	3208.05442509055	3745.80537177311	2343.08128064387	3709.18927823789	2903.66217806093	4053.90003332177	3456.96975057494	3537.89564694888
PIGL	664.081378702804	651.813702149006	775.0161927583	716.046328136208	738.773700943613	806.698770226738	810.726502241885	702.938228027033	825.306435599358	649.484815922711	658.419569721823	681.893416115685
PIGM	2070.73102128134	1802.01397868615	2074.20828070943	2074.28086164257	1967.3070208304	2099.74965066818	1765.90786278423	2042.81987242751	2485.64871273706	2416.48233360389	1956.2830686753	2205.9443355976
PIGN	1599.7067878456	1545.8728502109	1760.37994228364	1719.99539782214	1624.29481801197	2071.47025735535	1152.1530311166	1462.98364026996	1758.62960386559	2063.92425745702	1637.70726111845	1753.46326810506
PIGO	1976.52617459419	1970.50224950827	2278.33978351526	2184.52170667934	2315.40842547107	1958.35268410407	2184.56182080918	1928.20984994643	2036.10405929609	2126.18988427055	1957.30742818513	2072.11190718432
PIGP	1994.72483815875	1884.79723313632	1971.18864377938	1877.3621002792	1945.93237317703	2648.75994153433	1737.45565204468	1630.37459415679	1892.86237613554	2462.76084001935	2436.70767878515	2387.11884753124
PIGQ	2468.96060045882	2378.5749979156	2782.94522736705	2735.72593186315	2721.52673088517	1845.23511085278	3582.78474858181	2566.10510665032	3361.31485130344	2679.00767908795	3453.89667204545	3034.43079720366
PIGS	4448.33289051036	5223.39718907987	5985.13894194263	6367.78308589876	6263.6111991586	5986.70350394085	5405.75853668072	5283.5690607411	5515.34544524606	5875.59033131212	6071.1352196588	6651.54806309473
PIGT	4806.95361369438	6114.53457521998	5015.03736085137	4761.29626776761	5285.46660892563	4253.85929991035	6052.03018062214	6271.32649133458	6063.08722739458	5759.47335157879	6508.53673035584	5509.87551050792
PIGU	2493.58232175206	2479.86274453699	2527.3039060962	2423.51712645369	2526.10138091147	2207.99146645173	2288.20915993186	2265.25379763749	1968.53722761658	2486.32080692176	2943.76563615055	2218.69028116077
PIGV	943.48438989991	508.647367982232	803.632758572201	881.828362275461	770.326752241451	979.300584584305	1284.25258097884	1021.88585637898	899.179504902284	1007.09145640581	1034.3595098291	1070.64475579237
PIGW	3370.32970171539	4352.71213639214	3842.71204800854	3256.63496299105	3437.06850709098	3059.29872031703	2845.05957012038	2651.30861020533	3016.27356419344	3153.57272669375	2646.70137830011	2357.07483298948
PIGX	3104.84331559706	3427.48752783135	3589.93238331907	3711.90440699783	4050.82624685215	4311.39323802955	2952.77151077728	2916.72129384572	3332.48633645352	4189.36984301067	4578.6434138378	4197.95354218448
PIGY	5397.87492473193	5845.73247841706	6305.64447905833	6142.25219681591	6533.33889573689	6764.87439579022	5011.49218786111	6752.38698043279	6824.34019765033	7640.0635668252	8484.52622481617	7652.10478980359
PIGZ	253.005684067981	223.288620289275	274.226291015024	257.41075145655	226.79999762708	252.812721892849	416.460153422276	485.782395957625	669.452277191967	648.643388533339	730.12473540986	621.805387032168
PIH1D1	4194.62211022792	5922.6722090237	7912.94159227246	9149.89174003262	8915.08534854144	8470.41435800144	4564.38601909661	4877.15588891676	6327.94920757823	7962.33025695465	10202.3771227996	9833.48233047185
PIK3AP1	115.98045252304	209.653731321011	333.367193697087	307.902741549723	293.977461680542	200.154541241388	85.1951283831211	218.861685705645	302.789603944521	399.580881279231	310.137336379928	292.231651755911
PIK3C2A	3756.78367505698	3119.72860540481	3006.15444071549	2991.55201500189	2775.47227020083	3742.87991729247	2765.79984020303	3066.01592839343	2763.12316816756	2475.38225085993	1831.31120847615	2766.76594037709
PIK3C2B	2513.92200455951	1907.1974078699	1767.05714097355	2030.52113689516	1539.81406776292	2191.41389106146	3214.93830973465	2773.45876574437	2600.96277213675	2550.26928851403	1815.94581582871	2482.71343925501
PIK3C3	5183.77300044296	4998.4215211035	4736.50278692939	4731.00107371172	4435.56990461289	5531.30775645507	4098.9891434281	4617.02129841694	3930.6780195894	4180.95556911695	3651.59805744247	4042.27092137719
PIK3CA	6237.1544679447	5809.69741471523	6055.72647095025	6164.97359235784	6346.05626867876	8289.03618020196	5787.83108089767	5929.75846380875	5377.50910861987	6127.17712073436	3935.34564166513	5626.40986994263
PIK3CB	4020.12904193241	4144.29311930582	4361.62577476729	3709.37980749317	3842.16897214065	4065.65506165605	2889.77018699683	2876.0045753327	2764.02405925662	3113.18421200389	2656.94497339841	2927.0006845998
PIK3CD	3177.63796985532	3647.59359260476	4806.13643040989	4735.20873955282	4546.51450433754	4225.57990659754	3993.30950353831	6845.88463035156	7561.26910850146	7092.29433634403	6299.5673903507	6933.77971485065
PIK3CG	3945.19336843127	4555.28762963492	4517.10911568949	4613.18643016098	4241.16239500363	5363.58169956522	4052.24622578454	5368.01855099031	3870.31831662238	3728.26763363481	2317.88197564497	3580.68560705382
PIK3IP1	251.935174446536	124.922635589655	118.742950092826	152.219105429105	125.015961182442	220.632722605845	351.426528874712	133.658182150635	164.953267318331	155.566938361354	106.289793923936	248.531266967899
PIK3R1	10428.1996359013	8113.01972971128	6834.09706108838	6648.01363091587	6497.71448298127	7604.47983173298	9124.86894049455	10073.0615791608	8945.93871238678	8558.06084863003	7061.69086566355	7716.74494230253
PIK3R2	2052.53235771678	2914.23135024027	3617.59506360585	3969.41355647302	4046.75488539437	2819.41145290481	2210.98173078163	2214.73490614912	3476.62891070313	3397.58666961162	3468.23770518305	3422.27171219727
PIK3R3	6576.50601794273	5337.34590402892	4761.30381063478	5060.88207565378	5442.21402505036	6119.32410706305	7968.48980400818	6456.05975125474	5328.86098981062	6074.16719520392	5306.9630253263	6467.64227711187
PIK3R4	5879.60425438212	6617.07762576458	6434.41902522088	5962.16409881692	5823.90416171776	6367.01258642363	4820.45591575264	5643.23340760606	5120.75514823775	5345.49107600779	4729.22426178268	4839.80294375841
PIK3R5	224.10192428897	265.167207834658	276.134062069284	392.897591539898	287.870419493864	352.278174234498	290.457505861371	495.584568932981	325.311881171023	316.279569731404	348.038638243604	310.440145417583
PIKFYVE	10878.8841865296	10542.9517279841	11143.7518726619	10481.197212156	9510.52196174258	11831.761556253	8407.46676970423	11021.6103178529	9857.64049451558	9095.73295043873	6342.59048976352	8221.12021673083
PILRA	199.480202995739	158.035937369725	135.912889581166	130.339243055397	121.962440089103	131.893936693197	251.843791286255	217.353659094052	201.889801969794	176.602623095654	156.483409905562	213.935129010723
PILRB	5021.05553798334	5797.03644638754	5678.94168773388	5910.83057555553	6131.29195178056	5307.02291293958	5415.92004051628	5836.26081388997	5715.3432670174	4925.61880871115	5616.31959729468	5812.13650529169
PIM1	1094.42624652363	1195.26141959839	1607.75825794283	1802.46564830766	1883.8441109458	1814.03026305932	1463.09504848464	1284.28248679618	1533.40683160057	1778.68037245992	1775.99579494538	2058.45553693806
PIM2	1218.60536261124	1202.07886408252	1162.2937167731	1277.34895133865	1395.28073601153	1313.77754687044	1093.21630887037	972.874991502199	910.891089060065	872.463074106288	1067.13901414364	925.887231182085
PIM3	7893.23285231989	9560.26580162846	8146.64354641932	9751.58795530958	10552.7904949357	5467.92290937461	7267.34603935475	7814.79172830013	11414.3802964114	7385.11106784548	9790.58459984828	7187.78820143098
PIN1	4290.96797615796	4903.95121896625	5119.01088330854	6192.74418690908	6346.05626867876	4408.90838738411	6395.48901026397	6166.51864182886	7072.98613823091	6509.18515550924	9905.31286494915	7196.89244826181
PIN4	970.247130436032	946.911656247866	858.004233618614	903.70822464917	813.076047548199	1061.21331004213	867.630923721004	1154.59219819917	816.297524708758	1061.78423671499	1178.79420071501	1173.52274498082
PINK1	204.832751102963	146.348889682642	156.898371178028	170.732835129935	144.354928106923	135.79454266738	203.068572875581	190.963193391173	209.096930682274	191.74831610435	203.603947357701	234.874896721645
PINK1AS	1321.37428626994	1136.82618116297	951.485015277359	804.407310799262	836.486375930466	716.984832820544	1044.44109045969	1035.45809588331	1006.38554450043	943.984402202907	780.318351391486	811.173721113553
PINX1	2300.89058989198	2697.04704738863	2264.98538613544	1974.13841462445	2084.35866274174	1784.77571825295	2172.36801620651	1993.05499424494	2218.98495037528	2128.71416643867	2375.2461081954	1707.94203395088
PIP4K2C	2948.54891086612	2998.96244597162	2829.68561819643	2713.00453632122	2998.37931001459	2744.3247879018	2414.21180749277	3465.64298046561	2903.66217806093	3183.02268532176	2918.15664840483	2897.86709474113
PIP5K1A	14915.7759689981	16125.4648398477	16764.0453985122	16541.9190896732	17592.1744554469	18410.1335317115	13677.222658824	15183.7637658498	15647.6675239046	16485.9897112929	14093.9189006404	16463.1948726865
PIP5K1C	4188.19905249926	3907.63040364237	3854.1586743341	3819.62065252994	3635.54737815803	2506.38782347668	4987.10457865578	4964.62143238915	5740.56821751107	4435.90806809666	4330.74841245916	4187.02844598748
PIP5K2A	14570.0013612714	13121.8935842672	12419.0968224348	12161.7389490904	12337.0646538102	12615.7833570637	11226.2679336877	10341.4903160244	8889.18257377599	9820.201932688	9126.79963747903	9519.38581480802
PIP5K2B	12802.589976266	13139.4241557978	12677.5998002871	13073.9609034404	13234.7998552519	12766.9318385633	10701.934335773	10621.2292524749	10790.0627716927	11496.325292317	10362.1772063329	11199.1193550973
PIP5KL1	160.941856623724	129.792238792607	114.927407984305	110.983980186347	127.051641911334	72.409695586917	184.777865971579	110.283769670942	136.124752468409	100.874158052175	128.825703140176	147.474127145621
PIPSL	1714.2513173402	2068.86823420789	2075.16216623656	2166.00797697851	2162.73237080411	2101.69995365527	1650.06671905889	2049.60599217968	2128.89584146927	2074.86281351886	2086.37672642359	2012.93430278388
PIR	648.023734381132	900.163465499532	1128.90772332355	1311.85181123565	1347.44223888255	1616.07450986957	646.110140105863	1338.57144481353	1229.80653458733	1424.43944153431	1464.59050395733	1632.37678525495
PISD	1678.92449983252	2360.07050574439	2262.12372955405	2019.5812057083	2187.16053955082	1820.85632351414	1532.19327456643	1896.54129110298	1809.98039594201	1804.76462153045	1981.89205642102	1855.43083261042
PITPNA	8315.01364316914	6886.85364320808	7002.93479939039	6503.26992598209	6591.35579651034	6207.08774148214	7419.7685968881	5771.41566959147	6281.10287094712	6890.35176289474	6662.1906568302	6627.87702133457
PITPNB	2757.99819824893	2698.02096802922	2689.46444570831	2637.26655118146	2704.22344468959	2610.72903328606	2082.94678245361	2217.75095937231	1922.59178207452	2134.60415816427	1606.97647582357	1695.19608838771
PITPNC1	1126.54153516698	1240.06176906555	1153.70874702893	1046.76886324649	1125.55303943324	1167.5048228386	2135.78660239851	4227.95043262592	2626.18772263043	2680.69053386669	2999.08104968133	2901.50879347346
PITPNM1	3529.83563531068	5841.8367958547	6941.88612565407	7760.52047930212	7836.17456222827	5427.94169813924	4190.44267794812	6505.07061613151	7776.58207878682	6147.37137807927	6852.72152565842	6781.7387927757
PITPNM2	34577.8261860757	43845.1941123287	42778.4114944029	43187.383795009	41704.8126891818	28906.6642082361	40560.4972061734	36860.1382808892	50031.9777200601	32390.6502252022	30360.7479167265	27667.7914473962
PITPNM3	105.275356308592	80.1222861225014	95.8496974417044	110.142447018127	101.605632800175	135.79454266738	73.0013237804529	77.1071842158933	152.34079207149	125.275552343962	54.0474589226515	110.146715139194
PITRM1	9182.1264365395	8513.3011129939	9040.43428534017	8178.76246390725	8437.71821761608	7520.61680328806	9604.49192153284	8313.94853673744	8867.56118763856	8808.80621066288	7906.78746127256	7530.1078822704
PITX1	771.132340847289	1279.01859468916	1152.7548615018	1340.46393895512	1385.10233236707	785.245437368735	2576.79586886168	2425.85863177216	3743.29267306491	2681.53196125606	3839.05584774119	2729.43852837067
PJA1	2072.87204052423	1742.60481961014	1670.71470273342	1699.79860178487	1705.72204716768	1718.46541669185	2914.15779620217	3042.64151591374	2722.58306915986	2947.42301629761	2738.89373418473	2684.82771889957
PJA2	9922.91909457931	8098.41092010243	8693.21995346483	8591.11371633484	8467.23558818502	11590.8991373473	9222.4193773159	9513.58370625976	7591.8994055295	8789.45338070733	6709.31119428234	7834.18972642033
PK4P	3136.95860424041	3527.80135381215	3856.06644538836	3805.31458867021	3826.90136667395	4444.9889926453	2651.9909972448	2320.29676896064	2179.34574245664	3100.56280116331	2531.97311319926	3477.80761786538
PKD1	9970.0215179229	9536.8917062543	10723.0883551976	11687.9557753828	10527.3444858245	6949.17802807034	11266.91394903	8288.31208434037	12632.3850488206	9259.81129136626	9150.35990620509	9339.12172755747
PKD1P6	2702.3316979338	2447.72336339752	2553.05881532871	2743.29973037712	2746.97273999633	1778.92480929168	3338.90865652845	1934.9959696986	2754.11425727696	2067.28996701451	1867.16379132017	2103.97677109224
