Ratio_6h	Ratio_12h	Ratio_18h	Ratio_24h	Ratio_30h
AC012309.3	-0.017670522179023	0.641839812806955	0.505689422707244	-0.0572746272249751	-0.150809659280906
AC012313.3	0.773653638079971	0.603021429194291	0.228738727914308	-0.15023679360056	-0.116830275293371
AC012314.8	0.316660121601346	-0.101923919334205	0.0421256810555659	0.283494121088117	0.670746768936327
AC012354.8	0.121293546719073	-0.0414209756616561	-0.448712158267688	0.723919554194186	0.175894914881478
AC012358.4	0.658269248099901	0.996035177262868	0.455893840261092	0.7280236069429	0.746197182239243
AC012363.5	-0.411751251654467	-0.735815332094393	-0.228637349530276	-0.0985762557669945	-0.120171301023954
AC012379.1	-0.166955692283565	-0.0175534831682022	-0.177470201024406	-0.0219079491197726	-0.562079320013351
AC012379.2	0.431751037298398	0.370690745159471	-0.0250701243709378	-0.0667345410729221	0.243495162004508
AC012435.1	0.376326740248618	0.500304581779847	0.141969245082607	0.306981925768003	-0.180990551207672
AC012507.3	1.05802061456376	2.12011675055239	2.63315184393257	1.41078621556006	1.68016151452093
AC012615.1	0.563310265655086	-0.0624980925330123	0.410298269422897	-0.276178034624826	0.981951846413018
AC012618.1	-0.182779192399502	-0.485836912664645	-0.0621439063998123	0.0879524590838806	-0.504460352762586
AC012621.2	-0.331389238697282	-0.342087923917871	-0.687798816265079	-0.58401905892993	-0.517158825003351
AC012645.1	-0.044033337640618	0.349744043778174	0.506479255130077	0.00133335477452699	0.748080407161253
AC012652.1	-0.0175570370129905	0.15335120222058	0.0461162534151352	0.10954848262174	0.0699251395767348
AC012652.2	-0.533414732584643	-0.136162058473446	-0.10552883506047	-0.258293970688215	-0.439716499135682
AC013248.1	-0.0196450083456328	-0.257592216349915	-0.589896333578862	-0.0640489470198656	-0.376402966230573
AC013272.3	0.673215263908695	0.351539844367539	0.528973553961977	0.274894397328414	0.498056078758498
AC013283.1	-0.754707209950758	-0.633132064500582	-0.263717968667594	-0.0982348348371698	-0.103939560831609
AC013400.2	-0.0856168566732104	1.0035061008204	1.03340687510067	0.128127035602677	0.469155334758689
AC013418.2	-0.114439747208079	-0.707791928105977	-0.308980878339461	-0.259144609347595	-0.127045699985067
AC013461.1	-0.0986340775363227	-0.0904331093859911	-0.119636734133931	-0.0282605262804532	-0.13156233540759
AC013470.6	-0.699121455376965	-0.969901336244586	-0.937402488166096	-0.369963889685821	-0.656342248045795
AC013474.3	-0.317812659805791	0.408878643063672	-0.0220393255448324	-0.26967672557279	-0.605139977551228
AC013489.3	-0.00112193945137593	0.167545471805561	0.342081570334026	-0.469310602797099	0.050176944237991
AC013553.1	0.196278331324959	0.0825810626136902	0.471480898019267	0.132965833853809	0.586189580332122
AC015550.1	0.0591457720367655	-0.0170030580213184	0.257134625128374	0.0296408376579553	0.0458859592340521
AC015723.1	1.03195845261933	0.708985558976562	0.836509064264695	0.756289390754847	0.646490715038012
AC015801.2	-0.811510168469066	-0.42320535215339	-0.379975827601952	-0.72724414541228	-0.313136751054488
AC015802.3	-0.762592605372969	-0.507520875467981	-0.160351615269868	-0.945774987335679	-0.521277684824544
AC015813.2	-0.0116497005936192	0.110139011836851	0.733928648016786	0.367731956252504	0.538387041810666
AC015849.1	-0.13511801144962	-0.117856225255553	-0.23310808710059	-1.18305013431842	-0.134321440916958
AC015911.1	-0.795138660276722	-0.590854879992527	-0.336743421049677	-0.199002525148386	-0.417320201744278
AC015917.2	-0.0152996994550838	-0.207275527646735	-0.648565917898098	-0.129566558418537	-0.396533918082076
AC015936.1	0.0475066999611528	-0.471891820410539	-0.433711210956843	-0.518182891946761	-0.120963455841496
AC015959.1	0.38560080331996	0.959005200565203	0.40873081901395	-0.455623570550991	-0.79337453780436
AC015976.3	0.00748112911750874	-0.30141109668443	0.439907664715694	0.369652069496621	0.370949289355255
AC016292.3	0.215097004621802	0.127815178077045	-0.189105917411519	-0.186054713272044	0.00788256527544195
AC016590.1	0.377596674495439	0.528448163743567	0.395026834113877	-0.0948776311351892	0.268911627866445
AC016629.2	-0.0183553950454398	-0.338273590051335	-0.273041511591433	-0.62874542378287	-0.203604535035869
AC016683.6	0.0288245671840558	0.0662367699372231	0.0320565324390009	-0.0908489903221544	-0.0237598159255367
AC016700.5	1.19172530560341	0.41286478141258	0.581097324946768	0.60964485752055	0.823382113592975
AC016712.2	0.327892910353332	-0.0816764587189098	0.00713293892205033	0.158597590834508	0.0916909290619262
AC016732.2	0.278033196553907	-0.135170427523273	-0.179030711984306	-0.187499533278852	-0.387369592551149
AC016734.2	0.0392069460678075	-0.332289346934915	-0.198344701149531	-0.00584572624130626	-0.0923953568893506
AC016738.1	-0.259346317081412	-0.097314780167663	0.222127891037732	0.719631145268255	-0.913597544412255
AC016739.2	-0.049222575202199	-0.150734972795444	-0.132172965025924	0.133823837353398	-0.0853429446428629
AC016839.1	-0.365101285264484	0.0085405798245253	-0.529428352944701	-0.195307965221309	-0.329624491609209
AC017074.2	-0.0561303134449073	-0.272096276662618	0.410785679180125	0.200614681183827	-0.00351083002403946
AC017104.3	0.627107164103679	0.34276660759512	0.258195930554385	0.563750750249631	-0.0114379265578497
AC018557.1	0.104794324135113	0.815240274930341	0.249317254833258	-0.277574499759779	0.400859339142047
AC018633.4	-0.0512354692199935	0.326508477446126	0.0840800652830434	0.174015199579796	-0.229384442848912
AC018638.2	-0.0187486731964275	0.0879889397969682	-0.0157772009935549	-0.778675181245695	0.0390027263615585
AC018638.6	0.626789997538783	-0.0651411995553502	0.244206531388199	-0.29764907215198	0.289221868552539
AC018641.6	-0.15194709768653	-0.239421099619925	-0.621513217662526	-0.0893837111587754	0.083130331989796
AC018642.1	0.55357327441776	0.974279247297589	0.682947971940269	0.670613187413056	0.486474599868905
AC018705.2	-0.0635725921882864	0.337171445607949	0.650260863285247	0.666811479627559	-0.0152041209970642
AC018737.1	0.748460601835037	0.331147979438502	0.315613379900318	0.363621100583851	0.072495478040337
AC018766.1	-0.000752104217827734	0.189624719679312	0.207284199527799	0.227785408939133	0.347633321196411
AC018804.7	0.177892784897279	-0.337851978517773	-0.0926046806926811	0.0147884334410137	0.276215613167843
AC018865.5	0.204166629113576	0.635804216939984	0.5645779461725	0.123151103764507	0.444590968528684
AC018890.1	0.0439108056210434	-0.354592509550458	-0.586509351236786	-0.29999588294492	-0.508359179561719
AC018892.1	0.135538147897625	-0.0484623494704895	-0.0497608500288781	-0.624546716775237	-0.300457640323393
AC018926.2	0.00580951247156711	0.255478894564664	0.0800041669308532	0.116049816989538	-0.0812088273622597
AC019097.7	-0.033392981623033	-0.563205867020581	-0.374153817376343	-0.134599359537256	-0.299052579852237
AC019178.1	-0.0873779058060207	0.0480131335145264	-0.244163029863921	-0.305935403941817	-0.519646721406243
AC019201.1	-0.401553413091961	-0.629846298963453	-1.05259419549187	-0.654722127608704	-1.00606205521902
AC020629.2	-0.211933336276879	0.383222461527718	-0.0700101705490271	-0.058286532989405	0.252170448127557
AC020907.6	0.377905904843729	-0.486884855371225	0.397615535603962	-0.0179717128713367	0.252308463950317
AC020915.1	0.16787031398936	0.276576045104711	0.222739026556248	-0.228084950662263	0.0630350883542855
AC020915.2	-0.107659032383119	-0.336058935757209	-0.192737545495587	-0.349237576662556	-0.44349099670986
AC020915.4	0.0810508274355514	-0.0273668310791578	0.0038531685601407	0.194511187208503	0.182206294148345
AC020928.2	-0.350888612691907	-0.31459209856723	-0.359741345308587	-0.187843963401653	-0.306678452859893
AC020928.3	-0.298891119428088	0.269317364199774	0.42164956574391	0.582996869996433	0.389732991163518
AC021049.1	-0.800889679153483	-0.538956574822509	0.149945740022068	-0.147790923474534	0.28692946045184
AC021054.1	0.452219441262938	0.983541074871031	1.10576738435536	1.09271215144299	0.573513228522016
AC021593.1	-0.406371261207584	-0.525460348670485	-0.242359998564305	-0.431885038186229	-0.432958592549999
AC021593.2	0.23569658944412	0.609245768864285	0.391817019591447	-0.179874617937987	0.00466516687801797
AC021755.4	0.403761289145755	1.10324097421967	0.826111588450599	0.995900534510801	0.2559040963048
AC022007.5	0.544857993754805	0.510531528493773	0.11648658826072	0.173411078796748	0.270993068279031
AC022035.1	0.537936763079167	0.913248626138234	0.642950863786735	0.630946340161	0.656977839746576
AC022087.1	0.573843469533154	0.414485654506093	0.401928246310499	0.228881388088321	-0.167390983321171
AC022098.1	-0.0266290605286721	-0.0120621896022165	0.0904434710701191	-0.0623636820265965	0.119590400527366
AC022098.2	2.18709305640495	1.39309297988548	0.696992490769695	1.18278778908851	0.93056762764789
AC022098.3	-0.248545152900143	-1.28342273030462	-0.818420984965841	-0.666342398296229	-0.2706393904817
AC022098.4	0.394683546642524	0.250898511304096	0.161824988891079	0.170357509544743	0.388659182060268
AC022405.2	0.0837028709479174	1.36254447249885	0.85381778192272	-0.303872649957074	0.0552746924967094
AC022431.1	-0.186551361764461	-0.181624920264486	-0.603811940278257	-0.0169716675779193	-0.438721955547824
AC022506.1	0.429643242813809	1.40160691646938	0.86144529163695	1.00420885235682	0.992685311481356
AC022613.1	-0.158549963975086	-0.538080409128497	-0.909344805415186	-0.420810202791384	-0.312090965438599
AC022911.1	-0.25346567245731	-0.43952806978499	-0.324534101966207	-0.691654778500174	-0.513445808874998
AC022916.1	0.900093985892876	0.891745481102442	0.924597870612103	0.63832375589879	0.0424189322898109
AC023024.2	0.0342782746459398	0.211769416063598	0.338993208519472	0.414408866001035	0.329842610792333
AC023055.2	0.678470217646985	0.962001374701448	0.868661054435793	0.238145342944472	0.669625157456871
AC023161.2	-0.144199563218614	-0.359759539782822	-0.430293902706027	-0.107362327796916	-0.305923916307044
AC023161.3	-0.375224932227167	-0.593790228471823	-0.357670883211731	-0.299788575915532	-0.341843090785991
AC023355.2	0.955409685769477	0.0228495816453875	-0.562770887570503	-0.402361220010566	-0.111943147715907
AC023355.3	1.39562480980574	0.429736674778969	0.897104482298973	0.0704764349926573	0.256865777735441
AC023480.1	-0.737159027355216	-0.619518200546478	-0.510588703252186	-0.19660117112523	-0.705383520050587
AC023485.1	-0.302406213199672	-0.134251735814161	-0.331072614362981	-0.0325637200481052	-0.0368146758115082
AC023818.1	0.148097101366941	-0.264156962989063	0.196033689587286	-0.350155644191403	-0.504639520375094
AC023818.3	-0.325596736824079	0.334232133423958	0.58646163613752	1.15431603920145	0.623122022031898
AC023830.4	0.233590563366964	0.25739525361853	0.487191882753453	-0.168899271120498	0.329594557071832
AC024075.1	-0.0942321132893097	0.275319622690172	0.373972917112801	-0.517875622545416	0.440091994131366
AC024270.1	0.207813497765711	0.0261297063357003	-0.092636365926162	0.0217263977657826	-0.302054355425044
AC024560.3	0.705499626895537	0.477065736617098	0.202881981847039	-0.0909405911643534	-0.0598126602248976
AC024575.2	0.456287111877228	1.30469945092045	1.79196903550097	0.632028980352826	1.200974595424
AC024937.1	0.643871402495628	0.382602522407858	0.496709085374687	0.135193337497131	0.62682403862476
AC025165.8	0.3822768745367	-0.255258369262591	-0.321313708935311	-0.182697648340994	0.0028189755603019
AC025171.1	1.17649509543309	0.649072222536747	0.538835080138319	0.515513000268032	0.565533202255975
AC025260.1	-0.741723302460626	-0.985417217378375	-0.129531222777133	-0.0813549394024756	-0.501694614161426
AC025287.3	0.395096589246648	-0.301053388796774	-0.846458063040301	0.205900618059396	0.144234030316195
AC025335.1	-0.636661920620906	-0.959716528113114	-0.585312974354644	-0.434909644836993	-0.380857510986861
AC025370.1	-0.702637487093758	-0.815209240476071	-0.17409110162914	0.0349788562811943	0.187118673885281
AC026250.1	0.0278082305171797	-0.0736687233019676	-0.456789554513871	-0.381172441901145	-0.656166705874883
AC026250.4	0.680990983229675	0.151651794926187	-0.397137113464522	-0.382698288312708	-1.42344066430264
AC026271.1	-0.350177707322971	-0.269378457482311	-0.405747691318039	-0.299169026505113	-0.252988469772008
AC026271.3	0.141725374481389	-0.40870760004372	-0.0476452251872686	-0.210888552047404	0.166605645543628
AC026271.5	-0.411987317368605	-0.413357148493477	-0.448615704878914	0.0127911871700052	-0.566920292228603
AC026271.6	-0.314385505730443	-0.235118847790076	-0.291018824188444	-0.464549380951368	-0.709939841862671
AC026468.1	0.367396092444846	-0.0571624889919357	0.313433552093355	0.187034436752911	0.216549908384348
AC026801.2	-0.0290093110191904	-0.604523841934896	0.0877302274871558	-0.0559477213872529	0.300459805383863
AC026979.1	-0.8659230471651	-0.334305449731008	-0.305251338924171	-0.72550856436634	-0.0496313967473795
AC027097.3	0.176394785892457	-0.366031008732326	0.25151880109325	0.198928579791399	0.275558053950584
AC027139.3	-0.145577934028298	-0.503392064176795	-0.42315974125309	-0.354724121155043	-0.492597948912358
AC027237.2	-0.144534768358261	-0.564203097844856	0.060594417897995	-0.0911588966669556	-0.127933591104971
AC027601.1	0.212105221610782	0.602387560567042	0.925052323600344	0.16423213650891	0.420482448695573
AC027607.1	0.560321009851227	0.185654836316133	0.305459139460708	1.06640338687684	0.812555976506263
AC027612.1	-0.26658257654113	-0.31041606099935	-0.433327407827752	-0.323740629144612	0.215128731690078
AC027612.6	0.304217531307869	0.0259740061653741	0.30375299688567	0.524019854508189	1.06256612216327
AC027667.1	0.0446893226371449	-0.0399559466091164	0.0705729216725502	-0.0305823469593332	-0.0819747225244351
AC027763.2	0.631605637481719	0.637679160633525	0.847096324735904	0.52214031333604	0.0193293437264043
AC034193.5	0.550033280737105	0.0524887498162907	0.359214559924765	0.277195149246761	0.0832095668841822
AC034220.3	1.77055426990718	1.59106447558109	0.570229637792381	0.495204832909971	0.504483326469092
AC037459.1	0.824567432748318	1.14465758739746	1.07484352636712	0.690219780437275	0.519950174371815
AC037473.1	-0.290426251769147	1.19920047431634	0.367350543299722	0.313383193595452	-0.19160343183792
AC039057.1	-0.504150857978315	-0.128605787990981	-0.517888817695477	-1.04160231223188	-1.06552882080857
AC040934.1	0.214182625563361	0.710325134193047	0.122526975568356	0.138199055687042	-0.142534879791299
AC040975.1	0.314107280134897	0.37497949488697	0.445691847509288	0.0672982172986706	0.209783968682907
AC044907.1	0.090241490519615	0.518396302554072	1.01929372686333	0.585280992891563	0.705538613401572
AC046143.5	0.710319548160897	1.0057505623998	0.487007637873945	0.636750294871594	1.15959748891059
AC046185.1	0.610988059165759	0.246128653554752	0.246583503671327	-0.151782607907811	0.154827525475123
AC048382.5	0.379410174011011	1.24607968633559	1.22722472490622	0.547554474042822	0.953506915028405
AC055707.1	0.539372116502725	1.89962053218647	1.70556536767167	1.75231685277524	1.86500669827824
AC055839.1	0.538406658661196	1.93601740993037	1.75290700167491	1.31180230997693	1.40662991509623
AC055855.2	0.0111943548264738	-0.168628744035838	-0.401683442018159	-0.0376717227273652	0.328204474248681
AC058791.2	1.10257809345705	1.27837081491243	0.918071975096911	-0.116129610868335	-0.0471185683674944
AC060780.1	0.278042201631756	0.681666515212345	0.0271583163458407	-0.563826100254656	-0.340692387799484
AC062017.1	0.578191464056197	0.973852753260938	0.643284600975823	0.414877886232228	0.934044204814761
AC062029.1	0.714203786420102	0.748953063238202	0.513083525328037	0.702380344818784	0.143432455955394
AC063943.1	-0.152856043917712	0.274497828772191	-0.127834757505638	0.105909225447698	-0.0739821554840876
AC063965.2	0.781993982682229	1.32166636812667	1.13371413279622	0.104540277156608	1.04576806825895
AC064850.4	-0.519990322854317	-0.180736135879923	0.185354150676362	-0.623673912015281	0.123525281825182
AC067950.1	-0.251060695461273	-0.0396733907443353	-0.0639949994784279	-0.0754199732896561	-0.219488845643029
AC068134.10	-0.292426646092718	0.0670132217225357	-0.0963426764272095	0.0405419062023002	0.854979593380033
AC068152.2	0.100070122608265	0.610202575979276	0.243888688846174	0.0246820893578049	0.390134824095017
AC068282.3	0.348538607739433	0.548105424050086	0.93168777618826	1.25258897284603	0.00949660577523806
AC068288.1	-0.0952098263165386	-0.315609174380827	0.0881953506071146	0.270814152208629	0.107734774982227
AC068302.3	1.15133382437868	0.586059413993205	0.84264638963948	0.43448866184495	0.699557625676582
AC068446.1	-0.522137203608055	-0.234559344749149	-0.265783291272219	-0.366802338214221	-0.435858053307246
